Latitude,Longitude,wname,distance_to_wetland
-17.3537,145.5856,Bromfield Swamp,4891.881740409942
-36.3494,146.3205,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",843949.508181614
-42.7769,147.7843,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1547401.264168464
-37.7305,144.9679,Lake Numalla Aggregation,995489.8748319077
-35.9346,144.2697,Bulloo Lake,791146.0437493362
-35.3038,149.1603,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754600.463276008
-36.1698,149.0861,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",845662.4650494689
-37.7439,145.1689,Lake Numalla Aggregation,998192.467505164
-26.3811,152.9352,Noosa River Wetlands,7379.525489250487
-37.5253,143.6746,Bulloo Lake,956533.1691557368
-41.0707,147.8299,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1363152.6478584467
-37.9559,145.5017,Lake Numalla Aggregation,1024223.7680969324
-28.6882,153.5271,Upper Coomera River,57775.45398525349
-37.7654,145.1842,Lake Numalla Aggregation,1000664.6982026597
-37.1385,142.5094,Bulloo Lake,908132.1642770632
-38.1709,146.4886,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1044103.6477670381
-28.5735,153.1139,Upper Coomera River,36572.72419546957
-42.8944,147.3033,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1558556.8972221324
-33.0364,151.6575,Upper Coomera River,555081.909942587
-42.7532,146.9687,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1543020.4980405935
-37.1692,146.0609,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936301.3442498393
-38.0233,144.2064,Bulloo Lake,1017347.7684162236
-35.0329,138.6282,Bulloo Lake,757092.8332307285
-33.7718,151.2025,Upper Coomera River,645758.5803364709
-37.2544,145.8014,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948072.3849145327
-35.2906,149.1292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752402.4014299779
-26.1982,152.4169,Wide Bay Military Training Area C,53576.121602127074
-19.1292,146.8761,Great Barrier Reef Marine Park,0.0
-27.5061,152.7271,Greenbank Army Training Area C,24551.372238399985
-35.3747,149.2506,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",764489.8138236252
-33.4836,151.3237,Upper Coomera River,611729.3976920287
-38.1707,145.9186,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1047534.2897348723
-38.1088,144.0631,Bulloo Lake,1024774.0235910752
-37.7049,145.1099,Lake Numalla Aggregation,993504.41191053
-37.8643,144.9642,Lake Numalla Aggregation,1010206.682319663
-41.1602,146.1889,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1372282.162078321
-37.8232,144.9565,Lake Numalla Aggregation,1005641.2621763047
-32.9078,151.5839,Upper Coomera River,543190.2394128847
-34.7879,149.2691,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",702789.1402899886
-35.2906,149.1297,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752415.0186574273
-35.2909,149.0986,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751667.4382399798
-35.9844,145.5189,Lake Numalla Aggregation,807950.3903704383
-36.0349,146.7336,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",807293.9560086586
-37.8799,147.9951,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1015746.4686004339
-32.0555,150.8271,Balonne River Floodplain,474341.9991735204
-29.4731,152.9851,Upper Coomera River,138072.26109301831
-37.6711,145.1563,Lake Numalla Aggregation,990095.498061692
-37.7538,145.0901,Lake Numalla Aggregation,998760.1954920127
-37.3696,145.6647,Lake Numalla Aggregation,961698.7345685775
-35.9593,144.4072,Bulloo Lake,796511.0660775579
-36.8861,149.7372,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",937647.8719073292
-33.7387,150.1852,Balonne River Floodplain,624720.2191763323
-37.2736,145.0608,Lake Numalla Aggregation,945679.2484388066
-36.2562,147.2462,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",832043.5493836519
-16.7861,145.6779,Great Barrier Reef Marine Park,1200.7573796899512
-27.5281,153.1137,Moreton Bay,9264.293217840466
-38.2236,145.1624,Lake Numalla Aggregation,1050881.8233581297
-35.2155,149.0238,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",741755.6926564106
-37.9217,145.5594,Lake Numalla Aggregation,1021041.1265382394
-35.2884,149.0963,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751342.911194888
-25.6225,151.6094,Coalstoun Lakes,29722.858696458687
-37.1841,144.3812,Bulloo Lake,928778.65190553
-37.6717,144.3616,Bulloo Lake,981406.3069923111
-27.3189,153.0033,Pine River and Hayes Inlet,1702.6818805872897
-37.1133,144.3722,Bulloo Lake,920940.4638254744
-37.3679,141.2431,Bulloo Lake,938637.3754021167
-38.1458,144.2681,Bulloo Lake,1031541.8396405627
-38.0348,147.2504,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1028612.2255735953
-37.6735,145.1528,Lake Numalla Aggregation,990335.4561841026
-41.1789,148.2733,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1377823.4524513977
-38.1819,146.5352,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1045148.6001734614
-33.6164,150.6304,Balonne River Floodplain,624886.8722897179
-35.9543,144.3773,Bulloo Lake,795369.4186769228
-37.9911,145.0433,Lake Numalla Aggregation,1024592.3868249884
-37.8334,145.0007,Lake Numalla Aggregation,1006997.8987664836
-37.3149,146.2955,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",950713.2930238735
-38.6651,146.2698,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1099415.1515190273
-33.7402,150.6855,Balonne River Floodplain,639603.4305455144
-35.3024,148.2385,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",735591.5293488401
-28.3153,153.3456,Upper Coomera River,15319.660727119648
-26.6386,152.6918,Conondale Range Aggregation,8101.414026228107
-33.7669,151.2999,Upper Coomera River,642604.8936761577
-35.9255,144.9495,Lake Numalla Aggregation,796032.8282894946
-35.7144,148.1679,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",779769.1031060005
-33.3891,148.0056,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",522061.60551482043
-32.6708,151.6013,Upper Coomera River,517400.1375668915
-36.8336,143.8921,Bulloo Lake,883210.911568136
-34.1488,149.2143,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",633919.255277896
-37.7376,144.9775,Lake Numalla Aggregation,996322.7548715253
-34.3078,150.0704,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",681025.9626201888
-37.6711,145.1586,Lake Numalla Aggregation,990111.4187878721
-38.4818,143.5791,Bulloo Lake,1060548.0826766777
-34.5329,146.4275,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",641935.6774265973
-37.4775,144.0121,Bulloo Lake,955204.2555119493
-37.5439,143.8311,Bulloo Lake,960250.7257877208
-37.7979,148.5389,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1012786.4920822646
-27.3509,152.9815,Pine River and Hayes Inlet,5756.190777523576
-37.3323,145.2867,Lake Numalla Aggregation,953812.8766868697
-35.5601,138.9588,Bulloo Lake,796804.8695998874
-28.7789,153.1914,Upper Coomera River,58651.79691833062
-37.7529,145.6908,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1003902.3346429073
-37.9639,144.1571,Bulloo Lake,1010202.8662156966
-35.0686,148.0944,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",707817.5416264297
-36.7588,146.1251,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",890564.1416818739
-37.6973,145.0457,Lake Numalla Aggregation,992268.7558098295
-36.0939,146.9497,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813589.0630919461
-37.9532,144.1546,Bulloo Lake,1009003.1273823868
-38.1941,146.1105,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1048649.4210107478
-35.2353,149.0681,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",744964.093514734
-38.3392,143.7917,Bulloo Lake,1046877.965555561
-36.5529,145.9808,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869139.3958809715
-35.3053,149.1661,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754908.6296065589
-38.7651,143.6339,Bulloo Lake,1092022.114714194
-37.4769,148.2789,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",974452.3068085157
-34.9155,138.6049,Bulloo Lake,746575.4306549204
-37.7032,145.1531,Lake Numalla Aggregation,993605.5778685886
-37.7398,142.0354,Bulloo Lake,974901.9231397295
-37.2435,145.7505,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947415.8036448176
-36.2259,149.1221,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",852485.6351213602
-26.4133,152.9059,Noosa River Wetlands,11647.878111777181
-27.2359,153.0184,Pine River and Hayes Inlet,1492.3669575350095
-38.3546,142.4715,Bulloo Lake,1042323.4644701884
-35.2944,149.1006,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752091.4131162128
-30.9718,150.2561,Balonne River Floodplain,342500.8539754442
-36.5588,145.9862,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869737.4939550101
-26.1889,152.8097,Noosa River Wetlands,17782.440558645456
-27.6141,153.1981,Carbrook Wetlands Aggregation,7768.941911636475
-36.5008,148.3132,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",867975.7252289793
-36.9406,147.4732,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",908688.8676432136
-17.3251,145.6346,Lake Eacham,4233.161323913329
-36.4583,145.4027,Lake Numalla Aggregation,858730.0706149066
-36.0901,145.4483,Lake Numalla Aggregation,818721.6559559102
-37.4199,145.7009,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",967303.1051749185
-37.8965,144.7641,Bulloo Lake,1012662.2419618513
-36.1651,144.7489,Lake Numalla Aggregation,821504.676462844
-38.3645,145.6657,Lake Numalla Aggregation,1070590.0954300559
-38.5501,143.9589,Bulloo Lake,1071692.6208909713
-37.8805,145.1356,Lake Numalla Aggregation,1012992.8374253502
-38.6629,146.3817,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1098636.0054635224
-36.5561,145.9845,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869456.3572392851
-41.5554,146.4006,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1414345.4015609089
-37.2526,145.8814,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947072.9143558329
-27.9888,153.2445,Lake Coombabah,5071.550565794866
-28.3251,153.2113,Upper Coomera River,7812.896812057275
-35.2979,149.1433,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",753538.4420695944
-38.0882,147.2263,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1034438.5374377432
-37.9616,145.5154,Lake Numalla Aggregation,1024979.9827703657
-36.0596,146.3957,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811424.1211545091
-35.9127,145.6629,Lake Numalla Aggregation,802002.5378771608
-38.0689,144.2766,Bulloo Lake,1023299.5536251521
-35.2142,149.0881,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",743206.6429946938
-37.3297,145.7468,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",956912.3178613915
-37.5838,144.0435,Bulloo Lake,967226.2342119758
-37.8412,144.9306,Lake Numalla Aggregation,1007494.6565776452
-37.1406,144.3745,Bulloo Lake,923943.1450365977
-37.6354,144.7943,Lake Numalla Aggregation,984220.6322340799
-17.5487,145.8594,Russell River Rapids,10118.96014144022
-36.0835,146.8996,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812449.1887039123
-38.2553,143.9907,Bulloo Lake,1039880.2906692736
-37.8312,143.1051,Bulloo Lake,985962.2629549977
-27.9287,153.2661,Lake Coombabah,5027.070674481201
-26.7572,152.8517,Obi Obi Creek,5587.834150030854
-36.7317,146.8115,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",884366.2662998975
-37.9304,141.3484,Bulloo Lake,999483.7481559669
-36.6047,146.4003,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",871703.5569855731
-41.5554,146.3998,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1414347.9571617984
-32.3646,151.9245,Upper Coomera River,476100.7132869036
-37.1856,144.3797,Bulloo Lake,928916.1217840821
-35.1583,145.6943,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",719296.8266748219
-37.1157,144.0671,Bulloo Lake,916442.3238965943
-33.4171,149.5918,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",572442.9229007048
-33.2835,149.3924,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",551008.2281325302
-37.5805,144.7441,Lake Numalla Aggregation,977983.9619901282
-35.2564,139.4533,Bulloo Lake,748384.0814369349
-37.3113,145.2877,Lake Numalla Aggregation,951510.9545404707
-37.1295,146.1978,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",930896.6423860716
-37.9027,144.7641,Bulloo Lake,1013330.7051287319
-35.0322,149.2681,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",728596.8923215093
-27.6563,152.8419,Greenbank Army Training Area C,7695.79138291772
-34.2969,149.6261,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",663076.7025109031
-28.7185,153.5429,Upper Coomera River,61460.51328651357
-29.9701,146.8803,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",130078.84870395363
-36.5525,145.9809,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869094.3781964151
-37.1714,145.3286,Lake Numalla Aggregation,936474.5670649022
-34.7744,138.4885,Bulloo Lake,738023.4048127638
-37.6836,143.3641,Bulloo Lake,971258.6661740973
-35.3423,149.2315,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",760541.7983266742
-32.8015,148.7358,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",477581.5352611996
-37.7288,145.1439,Lake Numalla Aggregation,996359.7278311705
-36.9891,144.2635,Bulloo Lake,905636.6583930906
-36.6207,145.3072,Lake Numalla Aggregation,875658.4386277291
-33.8035,151.2702,Upper Coomera River,647302.1181409003
-27.1861,152.8341,Moreton Bay,17926.10228815816
-38.1483,144.3238,Bulloo Lake,1032614.3319507502
-37.7428,142.0114,Bulloo Lake,975290.8126746825
-41.2339,147.7261,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1380352.7413080125
-37.6449,145.1054,Lake Numalla Aggregation,986870.6107390609
-34.6728,138.8911,Bulloo Lake,710470.998006083
-37.2977,144.9541,Lake Numalla Aggregation,947706.7123315631
-20.4174,148.5756,Proserpine - Goorganga Plain,2888.049219757287
-28.7981,153.3865,Upper Coomera River,63405.20755712316
-35.2979,149.1209,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752973.1756029465
-30.2862,152.2862,Upper Coomera River,244000.60289932042
-33.5384,151.2359,Upper Coomera River,620009.7885274448
-35.2145,149.0268,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",741721.8171221013
-37.7224,145.1086,Lake Numalla Aggregation,995422.0945305176
-35.2843,149.1098,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751241.7125774119
-42.5357,146.7404,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1519678.1375346975
-36.4918,148.5214,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",870022.3675199337
-37.7752,145.5099,Lake Numalla Aggregation,1004491.7254727031
-38.2408,146.0789,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1053995.9121020725
-34.1931,149.7445,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",656779.5814281245
-38.2817,146.0088,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1058994.86611599
-38.5246,146.4684,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1083086.856674494
-35.2127,149.0297,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",741599.9499875798
-37.2589,147.7214,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",945291.9386877458
-37.0813,144.2019,Bulloo Lake,914693.9504810317
-38.1501,144.3239,Bulloo Lake,1032811.3935332281
-34.5777,149.5829,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",690568.9770038007
-36.9105,149.2039,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927877.1192342025
-37.1386,144.3618,Bulloo Lake,923511.486893491
-35.0681,146.2739,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",702483.8286575825
-32.8328,149.9534,Balonne River Floodplain,521706.9847563386
-38.0165,144.3972,Bulloo Lake,1019401.0441161632
-23.6429,150.4104,Fitzroy River Delta,25131.646720845114
-36.1065,146.9246,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",814990.412920774
-37.9204,147.7015,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1017989.136173124
-28.2032,152.0358,Dalrymple and Blackfellow Creeks,37779.512829691834
-35.2826,149.1114,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751100.1535750942
-36.1863,148.6359,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",838615.7539021356
-35.3103,149.0482,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752503.5454044967
-36.1182,144.7564,Lake Numalla Aggregation,816339.980522167
-37.7624,145.0279,Lake Numalla Aggregation,999332.992675062
-27.5282,152.9121,Greenbank Army Training Area C,11745.365508663166
-37.8899,145.3955,Lake Numalla Aggregation,1016014.1686714863
-36.2421,147.9414,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",835124.9823290698
-37.2918,144.9517,Lake Numalla Aggregation,947042.8923436457
-37.8171,144.9448,Lake Numalla Aggregation,1004910.3447947521
-36.5583,145.9889,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869656.6618046178
-25.0585,148.2371,Lake Nuga Nuga,42420.54927556088
-35.9164,144.3521,Bulloo Lake,790765.9175701173
-36.7583,142.1128,Bulloo Lake,866283.2705983933
-34.7524,146.5514,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",665554.7725937506
-37.1607,145.2573,Lake Numalla Aggregation,934683.4044918524
-37.8249,145.1636,Lake Numalla Aggregation,1007065.426507155
-36.1126,147.9712,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",821173.9697793964
-37.8292,147.5967,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1007337.2781520325
-26.6226,152.6826,Conondale Range Aggregation,8645.327108601261
-37.7937,145.3675,Lake Numalla Aggregation,1005210.9382646075
-36.1441,146.8791,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",819183.9340190457
-24.3339,151.5606,Granite Creek,21293.67032579498
-38.1501,142.6821,Bulloo Lake,1019862.7775117256
-26.9802,151.8347,Conondale Range Aggregation,78046.79128010293
-37.7848,143.8921,Bulloo Lake,987317.5076656324
-34.4357,148.7156,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",650624.0556024648
-37.8132,147.8657,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1007353.1160931151
-33.8017,151.2465,Upper Coomera River,647744.390135453
-43.1661,146.9254,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587472.3029133584
-37.7739,145.3605,Lake Numalla Aggregation,1002976.6268413115
-38.3266,142.6389,Bulloo Lake,1039263.5439752258
-33.5435,149.8086,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",594077.3170519468
-33.1869,149.5197,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",546466.0269432692
-38.3867,142.5876,Bulloo Lake,1045854.254782043
-28.7043,153.0523,Upper Coomera River,52274.97419875507
-33.2981,149.0919,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",541320.5797018143
-33.7621,150.6635,Balonne River Floodplain,641179.0444921432
-34.7878,149.2694,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",702787.2516690451
-35.3047,149.1686,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754908.6018835235
-37.8674,145.4187,Lake Numalla Aggregation,1013750.0741622089
-37.8238,144.9893,Lake Numalla Aggregation,1005879.093716731
-37.6736,145.1527,Lake Numalla Aggregation,990345.7722735883
-32.7596,151.8287,Upper Coomera River,521067.00024351676
-36.3699,143.9511,Bulloo Lake,833276.2497142667
-37.8451,145.2101,Lake Numalla Aggregation,1009613.7701840836
-34.4909,150.3408,Balonne River Floodplain,709236.9373733987
-37.0773,144.2025,Bulloo Lake,914267.6141317406
-35.9662,147.7912,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",803244.8754208074
-35.3086,149.1415,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754635.1061254404
-37.6248,147.5367,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",984505.0124009255
-36.0407,148.7105,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",824126.7975889179
-35.2939,149.0777,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",751470.355147306
-42.8004,147.5405,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1549019.6918713707
-37.7497,145.0952,Lake Numalla Aggregation,998341.083482027
-28.4332,153.0105,Upper Coomera River,26997.471982413947
-36.5072,148.4661,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",870858.7350040848
-33.6224,150.1655,Balonne River Floodplain,611766.8690372617
-37.8168,147.7406,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1006846.457606737
-36.5029,148.8316,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",876516.0071873651
-36.4038,148.6028,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",861734.5916493054
-37.9188,147.7256,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1017966.871912882
-38.1832,146.1119,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1047442.6512772772
-33.0968,148.8718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",512905.2376434391
-37.2993,144.9553,Lake Numalla Aggregation,947889.7129285169
-27.3492,152.9537,Pine River and Hayes Inlet,7175.695678094578
-37.8391,144.7043,Bulloo Lake,1005367.025021547
-37.9891,145.0271,Lake Numalla Aggregation,1024280.7882314842
-37.2942,144.9531,Lake Numalla Aggregation,947315.2092902389
-36.3593,147.4451,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844272.2530119973
-37.0271,143.0166,Bulloo Lake,896847.9404735252
-36.6009,147.1072,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869909.9880016566
-37.1978,146.4283,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",937085.1009193878
-37.5059,145.1306,Lake Numalla Aggregation,971734.6062186788
-36.8332,143.8917,Bulloo Lake,883161.884031779
-34.6569,139.6572,Bulloo Lake,679546.4302167717
-35.2381,149.0724,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",745370.2137833061
-27.0636,153.1437,Bribie Island,0.0
-34.7524,142.3459,Bulloo Lake,643386.0771514252
-33.7476,150.6823,Balonne River Floodplain,640271.9433767884
-36.4569,142.0228,Bulloo Lake,833123.771830951
-37.1447,145.2691,Lake Numalla Aggregation,933020.6093092345
-38.0075,147.4567,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1026294.6081310326
-36.6559,146.3441,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",877681.9170254618
-43.1659,146.9254,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1587450.7986768284
-36.9462,147.6063,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",910047.4667856337
-36.4418,144.6651,Lake Numalla Aggregation,851850.1576704964
-37.7478,145.1728,Lake Numalla Aggregation,998648.6774931716
-27.3466,152.9406,Pine River and Hayes Inlet,7935.038823323614
-17.6531,145.7192,Nandroya Falls,7796.380637889242
-37.5449,143.8344,Bulloo Lake,960397.9040396432
-41.0827,145.5561,Lake Numalla Aggregation,1365682.3572228928
-35.9959,144.4881,Lake Numalla Aggregation,802014.3894306663
-41.4155,146.2972,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1399535.132920062
-37.7971,145.0012,Lake Numalla Aggregation,1003003.7792515096
-37.8575,142.6521,Bulloo Lake,987578.3573462531
-42.7833,147.0973,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1546320.2223346035
-34.1878,141.5921,Bulloo Lake,584303.9559958971
-35.1766,138.4958,Bulloo Lake,776856.1472227076
-35.2936,149.1019,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",752038.2852625927
-37.1133,146.3575,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928120.5979862298
-36.0896,145.4511,Lake Numalla Aggregation,818699.1372634942
-37.7378,145.2177,Lake Numalla Aggregation,997871.4321074317
-38.7632,143.6661,Bulloo Lake,1092088.1196807423
-37.9331,144.1523,Bulloo Lake,1006781.7361273412
-37.7401,142.0347,Bulloo Lake,974936.6357872782
-36.7398,146.9976,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885180.8116649776
-35.4509,148.7189,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",760318.6859036209
-36.3142,148.1265,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",845118.6547452568
-38.1489,144.3001,Bulloo Lake,1032335.8625183684
-34.5921,146.3725,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",648917.2472476559
-37.8167,147.7406,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1006835.4573657642
-33.6603,150.6643,Balonne River Floodplain,630574.688357363
-37.1598,145.5844,Lake Numalla Aggregation,937782.2076055828
-37.9169,147.8778,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1018840.8803178637
-34.6631,150.3841,Balonne River Floodplain,728768.288586373
-38.1241,144.3581,Bulloo Lake,1030491.3501695424
-34.1107,140.8015,Bulloo Lake,588999.7581908345
-26.8069,152.9601,Upper Pumicestone Coastal Plain,3652.615319456525
-37.7787,145.4605,Lake Numalla Aggregation,1004401.1225748147
-37.8112,148.0592,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1008789.4068522537
-37.7382,142.0389,Bulloo Lake,974717.3908026929
-37.9041,145.2574,Lake Numalla Aggregation,1016448.1589400882
-37.7184,145.7646,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",999353.8649771969
-37.7215,144.9128,Lake Numalla Aggregation,994221.7409218394
-33.5416,149.7438,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",591153.886895823
-26.1511,152.0594,Coalstoun Lakes,63447.44674724326
-39.9813,143.9499,Bulloo Lake,1227499.3636495823
-32.0312,151.4435,Upper Coomera River,454980.39679192385
-28.1921,153.2031,Upper Coomera River,1730.105131422561
-37.3478,144.1377,Bulloo Lake,942775.9078998488
-35.1074,147.4429,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",705513.276222928
-35.2795,149.1164,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",750894.4668142805
-37.7953,145.0177,Lake Numalla Aggregation,1002897.3928211001
-36.4447,148.4499,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",863787.8929220844
-37.6954,145.1512,Lake Numalla Aggregation,992734.2998922048
-37.7559,145.0772,Lake Numalla Aggregation,998911.0467535928
-36.0707,146.8559,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811062.5238965293
-38.1067,147.4264,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1037094.1418652508
-43.1711,147.1968,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1588162.5907011228
-41.2273,146.3032,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1379085.5758671768
-37.7396,145.2016,Lake Numalla Aggregation,997951.679998532
-36.0836,146.9064,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812456.9499527419
-29.4643,151.4789,Dalrymple and Blackfellow Creeks,184522.62178154127
-37.7132,145.1106,Lake Numalla Aggregation,994422.4796641077
-27.5442,153.1139,Karawatha Forest Park,8504.207252357812
